client_id,sess_id,avg_bitrate,session_data,q264,q396,q594,q891,q1337,q2085,q3127
9253.00,0.00,1671.33,743740.00,14.00,4.00,9.00,4.00,18.00,14.00,26.00
9254.00,0.00,2425.00,291000.00,5.00,0.00,1.00,0.00,0.00,0.00,18.00
9254.00,1.00,2060.87,4482385.00,26.00,31.00,29.00,45.00,52.00,36.00,216.00
9255.00,0.00,1931.14,2867745.00,23.00,22.00,1.00,18.00,64.00,69.00,100.00
9255.00,1.00,1085.94,537540.00,20.00,26.00,3.00,7.00,23.00,9.00,11.00
9256.00,0.00,1888.64,2124725.00,10.00,23.00,33.00,24.00,18.00,17.00,100.00
9256.00,1.00,2587.85,672840.00,7.00,2.00,1.00,0.00,0.00,0.00,42.00
9256.00,2.00,1920.79,3361375.00,20.00,34.00,31.00,36.00,16.00,81.00,132.00
9257.00,0.00,2446.58,1871630.00,7.00,0.00,0.00,5.00,25.00,27.00,89.00
9258.00,0.00,2480.01,1736010.00,12.00,0.00,0.00,2.00,26.00,5.00,95.00
9259.00,0.00,2515.09,1597080.00,17.00,0.00,0.00,0.00,4.00,21.00,85.00
9259.00,1.00,2195.12,845120.00,5.00,1.00,1.00,10.00,12.00,8.00,40.00
9260.00,0.00,2272.59,3261160.00,12.00,5.00,14.00,13.00,52.00,38.00,153.00
9260.00,1.00,1803.55,973915.00,16.00,2.00,13.00,15.00,10.00,7.00,45.00
9261.00,0.00,2433.88,1484665.00,5.00,4.00,2.00,17.00,5.00,7.00,82.00
9262.00,0.00,499.12,19965.00,5.00,0.00,0.00,3.00,0.00,0.00,0.00
9263.00,0.00,2415.67,6908825.00,32.00,13.00,34.00,30.00,48.00,39.00,376.00
9264.00,0.00,507.00,43095.00,9.00,0.00,7.00,0.00,0.00,1.00,0.00
9265.00,0.00,532.56,42605.00,12.00,0.00,1.00,0.00,2.00,1.00,0.00
9266.00,0.00,264.00,5280.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00
9267.00,0.00,2107.66,674450.00,12.00,4.00,0.00,0.00,3.00,14.00,31.00
9268.00,0.00,1664.16,1065060.00,18.00,11.00,21.00,6.00,16.00,10.00,46.00
9268.00,1.00,2416.06,10449470.00,56.00,18.00,51.00,41.00,49.00,93.00,557.00
9268.00,2.00,2433.56,3820695.00,10.00,6.00,11.00,26.00,24.00,42.00,195.00
9269.00,0.00,1977.50,3193655.00,31.00,11.00,22.00,26.00,53.00,42.00,138.00
9270.00,0.00,1975.34,4730930.00,51.00,15.00,63.00,54.00,25.00,38.00,233.00
9270.00,1.00,2298.23,1861565.00,17.00,16.00,0.00,3.00,15.00,8.00,103.00
9271.00,0.00,2290.20,6870590.00,16.00,27.00,67.00,36.00,39.00,60.00,355.00
9272.00,0.00,2091.75,41165555.00,215.00,231.00,279.00,325.00,483.00,509.00,1894.00
9272.00,1.00,2446.60,3987955.00,23.00,1.00,15.00,9.00,38.00,26.00,214.00
9273.00,0.00,1979.86,3395460.00,30.00,30.00,9.00,37.00,38.00,50.00,149.00
9273.00,1.00,2041.70,581885.00,12.00,2.00,0.00,3.00,1.00,13.00,26.00
9274.00,0.00,2257.66,6660095.00,55.00,29.00,29.00,22.00,34.00,89.00,332.00
9274.00,1.00,2410.70,1747755.00,5.00,0.00,1.00,10.00,14.00,38.00,77.00
9275.00,0.00,2190.00,5069855.00,32.00,13.00,9.00,40.00,58.00,87.00,224.00
9276.00,0.00,1952.44,380725.00,16.00,0.00,0.00,0.00,0.00,0.00,23.00
9277.00,0.00,2278.70,5901830.00,19.00,26.00,33.00,43.00,43.00,55.00,299.00
9278.00,0.00,2414.46,2462745.00,20.00,13.00,10.00,8.00,0.00,9.00,144.00
9279.00,0.00,2372.35,1648785.00,5.00,2.00,11.00,3.00,23.00,9.00,86.00
9279.00,1.00,337.62,21945.00,11.00,0.00,1.00,1.00,0.00,0.00,0.00
9279.00,2.00,264.00,9240.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00
9280.00,0.00,2410.36,11063575.00,33.00,71.00,23.00,48.00,72.00,72.00,599.00
9280.00,1.00,1301.88,494715.00,18.00,9.00,18.00,2.00,7.00,0.00,22.00
9281.00,0.00,2226.28,3907120.00,32.00,5.00,18.00,24.00,35.00,47.00,190.00
9282.00,0.00,2213.72,2280130.00,11.00,4.00,23.00,8.00,15.00,41.00,104.00
9282.00,1.00,937.65,79700.00,13.00,0.00,0.00,0.00,0.00,0.00,4.00
9283.00,0.00,2093.18,408170.00,6.00,1.00,4.00,1.00,1.00,6.00,20.00
9284.00,0.00,1170.26,1100040.00,39.00,19.00,22.00,46.00,11.00,25.00,26.00
9284.00,1.00,2083.75,1000200.00,5.00,9.00,6.00,0.00,17.00,15.00,44.00
9285.00,0.00,1411.59,310550.00,9.00,11.00,6.00,2.00,0.00,0.00,16.00
9285.00,1.00,1799.20,3184590.00,57.00,20.00,21.00,20.00,67.00,33.00,136.00
9286.00,0.00,1540.46,200260.00,8.00,0.00,0.00,1.00,9.00,0.00,8.00
9287.00,0.00,2626.37,4963835.00,16.00,5.00,24.00,0.00,17.00,37.00,279.00
9288.00,0.00,496.83,44715.00,5.00,2.00,10.00,1.00,0.00,0.00,0.00
9289.00,0.00,2224.27,11599570.00,49.00,61.00,81.00,85.00,100.00,58.00,609.00
9289.00,1.00,2109.13,8309985.00,49.00,20.00,62.00,75.00,92.00,113.00,377.00
9290.00,0.00,1054.12,89600.00,7.00,0.00,6.00,0.00,0.00,0.00,4.00
9291.00,0.00,1875.79,2316605.00,8.00,26.00,0.00,47.00,51.00,18.00,97.00
9292.00,0.00,2657.88,2883800.00,14.00,0.00,5.00,13.00,10.00,2.00,173.00
9293.00,0.00,2795.65,1495675.00,6.00,2.00,2.00,0.00,2.00,4.00,91.00
9294.00,0.00,2367.36,1929395.00,10.00,2.00,2.00,23.00,11.00,13.00,102.00
9295.00,0.00,2562.33,1883310.00,5.00,0.00,10.00,0.00,12.00,21.00,99.00
9296.00,0.00,1737.92,1338200.00,8.00,21.00,17.00,19.00,10.00,29.00,50.00
9296.00,1.00,1762.53,810765.00,6.00,3.00,16.00,13.00,13.00,7.00,34.00
9296.00,2.00,2130.39,1214325.00,8.00,5.00,0.00,29.00,1.00,10.00,61.00
9297.00,0.00,2517.64,1447645.00,6.00,0.00,4.00,1.00,11.00,20.00,73.00
9298.00,0.00,2689.79,1425590.00,9.00,0.00,1.00,2.00,7.00,1.00,86.00
9298.00,1.00,1813.28,1006370.00,5.00,0.00,0.00,25.00,37.00,9.00,35.00
9299.00,0.00,1422.45,142245.00,7.00,4.00,0.00,0.00,0.00,3.00,6.00
9300.00,0.00,2143.70,5755825.00,30.00,44.00,20.00,54.00,62.00,38.00,289.00
9300.00,1.00,1545.16,703050.00,24.00,12.00,1.00,8.00,3.00,16.00,27.00
9300.00,2.00,1002.30,115265.00,9.00,0.00,7.00,0.00,3.00,0.00,4.00
9300.00,3.00,2075.16,3174990.00,30.00,19.00,19.00,20.00,37.00,24.00,157.00
9300.00,4.00,1221.45,451935.00,26.00,2.00,13.00,7.00,7.00,0.00,19.00
9300.00,5.00,2148.26,7959290.00,35.00,49.00,83.00,45.00,67.00,58.00,404.00
9300.00,6.00,2432.74,2019175.00,15.00,3.00,1.00,17.00,12.00,2.00,116.00
9301.00,0.00,2072.73,1720365.00,8.00,11.00,6.00,10.00,28.00,33.00,70.00
9301.00,1.00,2229.92,3411780.00,8.00,16.00,16.00,46.00,18.00,31.00,171.00
9302.00,0.00,2714.08,5265315.00,20.00,0.00,5.00,15.00,9.00,39.00,300.00
9303.00,0.00,1786.21,750210.00,10.00,5.00,9.00,8.00,9.00,13.00,30.00
9304.00,0.00,1580.80,316160.00,14.00,0.00,2.00,3.00,5.00,1.00,15.00
9305.00,0.00,2301.59,1150795.00,11.00,14.00,2.00,0.00,2.00,4.00,67.00
9306.00,0.00,2122.73,796025.00,21.00,0.00,3.00,2.00,0.00,3.00,46.00
9307.00,0.00,1931.70,4298040.00,12.00,53.00,46.00,35.00,65.00,40.00,194.00
9307.00,1.00,2058.71,9130385.00,63.00,50.00,57.00,88.00,114.00,82.00,433.00
9307.00,2.00,2786.65,1337590.00,6.00,0.00,0.00,0.00,4.00,8.00,78.00
9307.00,3.00,1766.37,1130475.00,26.00,0.00,13.00,16.00,15.00,4.00,54.00
9308.00,0.00,642.05,64205.00,9.00,8.00,0.00,0.00,0.00,2.00,1.00
9309.00,0.00,2163.85,5149960.00,23.00,19.00,44.00,31.00,62.00,47.00,250.00
9310.00,0.00,1362.88,436120.00,17.00,6.00,7.00,9.00,5.00,1.00,19.00
9311.00,0.00,1916.63,8212760.00,13.00,107.00,75.00,98.00,118.00,84.00,362.00
9312.00,0.00,2469.68,3494595.00,6.00,31.00,5.00,7.00,12.00,33.00,189.00
9312.00,1.00,2356.57,1967740.00,5.00,10.00,2.00,16.00,13.00,22.00,99.00
9313.00,0.00,2046.03,3836300.00,26.00,42.00,15.00,26.00,31.00,62.00,173.00
9314.00,0.00,2376.63,2994550.00,15.00,8.00,13.00,13.00,22.00,22.00,159.00
9315.00,0.00,2426.19,3032735.00,8.00,0.00,7.00,17.00,26.00,48.00,144.00
9315.00,1.00,2163.04,2768685.00,12.00,16.00,15.00,29.00,24.00,22.00,138.00
9316.00,0.00,2339.02,5204310.00,19.00,18.00,20.00,34.00,37.00,52.00,265.00
9317.00,0.00,2038.52,1304655.00,11.00,11.00,11.00,4.00,13.00,17.00,61.00
9317.00,1.00,2369.25,3577560.00,14.00,4.00,18.00,17.00,41.00,20.00,188.00
9318.00,0.00,2254.32,7811235.00,59.00,22.00,35.00,35.00,41.00,130.00,371.00
9319.00,0.00,2006.48,2568290.00,11.00,15.00,10.00,27.00,62.00,17.00,114.00
9319.00,1.00,1521.36,212990.00,5.00,5.00,6.00,0.00,1.00,0.00,11.00
9320.00,0.00,2410.97,2097540.00,26.00,5.00,5.00,0.00,4.00,16.00,118.00
9321.00,0.00,1444.90,375675.00,14.00,0.00,3.00,9.00,4.00,12.00,10.00
9321.00,1.00,2203.66,319530.00,5.00,2.00,0.00,0.00,1.00,5.00,16.00
9321.00,2.00,2211.18,309565.00,5.00,0.00,0.00,0.00,4.00,4.00,15.00
9321.00,3.00,1274.44,669080.00,24.00,0.00,21.00,10.00,24.00,7.00,19.00
9321.00,4.00,2922.75,3390390.00,5.00,3.00,0.00,6.00,0.00,11.00,207.00
9321.00,5.00,2570.09,4330610.00,11.00,10.00,8.00,19.00,9.00,48.00,232.00
9321.00,6.00,1951.76,1161300.00,5.00,1.00,23.00,13.00,14.00,10.00,53.00
9322.00,0.00,1117.85,257105.00,9.00,4.00,16.00,0.00,5.00,6.00,6.00
9323.00,0.00,1888.77,3598115.00,30.00,19.00,55.00,28.00,47.00,46.00,156.00
9324.00,0.00,2232.96,1831030.00,13.00,3.00,16.00,12.00,16.00,5.00,99.00
9324.00,1.00,264.00,6600.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00
9324.00,2.00,2429.42,947475.00,10.00,3.00,2.00,1.00,4.00,3.00,55.00
9324.00,3.00,1845.79,1513550.00,13.00,10.00,27.00,18.00,9.00,20.00,67.00
9324.00,4.00,2081.63,6453040.00,38.00,34.00,74.00,30.00,63.00,76.00,305.00
9324.00,5.00,1781.10,1905780.00,33.00,16.00,9.00,18.00,45.00,6.00,87.00
9324.00,6.00,2016.44,1875290.00,17.00,10.00,5.00,24.00,26.00,17.00,87.00
9325.00,0.00,2058.23,1872985.00,17.00,23.00,1.00,16.00,18.00,12.00,95.00
9325.00,1.00,1516.69,462590.00,24.00,0.00,3.00,2.00,8.00,3.00,21.00
9325.00,2.00,2416.02,1449610.00,11.00,1.00,2.00,4.00,5.00,27.00,70.00
9326.00,0.00,1795.94,296330.00,13.00,0.00,0.00,0.00,2.00,3.00,15.00
9327.00,0.00,2135.85,13252945.00,88.00,94.00,70.00,96.00,113.00,122.00,658.00
9328.00,0.00,2356.37,2603785.00,18.00,6.00,0.00,2.00,32.00,39.00,124.00
9328.00,1.00,2326.43,1337700.00,10.00,5.00,4.00,13.00,3.00,5.00,75.00
9328.00,2.00,1623.84,1640075.00,31.00,9.00,29.00,24.00,19.00,28.00,62.00
9328.00,3.00,1457.79,211380.00,15.00,2.00,0.00,0.00,0.00,0.00,12.00
9328.00,4.00,2145.87,7768035.00,66.00,30.00,43.00,43.00,103.00,48.00,391.00
9329.00,0.00,2222.48,1689085.00,22.00,3.00,10.00,4.00,8.00,17.00,88.00
9330.00,0.00,1435.88,1242040.00,66.00,10.00,15.00,8.00,5.00,11.00,58.00
9330.00,1.00,1568.62,815685.00,16.00,3.00,6.00,32.00,9.00,5.00,33.00
9331.00,0.00,1611.25,96675.00,5.00,0.00,0.00,0.00,1.00,2.00,4.00
9332.00,0.00,2286.05,20608735.00,78.00,113.00,51.00,110.00,214.00,217.00,1020.00
9333.00,0.00,992.40,49620.00,6.00,0.00,0.00,0.00,0.00,4.00,0.00
9333.00,1.00,2078.64,6194350.00,47.00,70.00,27.00,36.00,42.00,72.00,302.00
9334.00,0.00,2285.63,1177100.00,11.00,0.00,0.00,10.00,16.00,4.00,62.00
9335.00,0.00,1712.65,513795.00,5.00,1.00,9.00,13.00,6.00,5.00,21.00
9335.00,1.00,2594.05,1102470.00,5.00,0.00,0.00,4.00,3.00,16.00,57.00
9336.00,0.00,2107.38,4983955.00,24.00,2.00,24.00,43.00,92.00,83.00,205.00
9336.00,1.00,2309.00,323260.00,8.00,0.00,0.00,0.00,0.00,0.00,20.00
9336.00,2.00,2205.93,2239020.00,8.00,14.00,5.00,3.00,49.00,18.00,106.00
9337.00,0.00,1744.36,723910.00,6.00,15.00,14.00,4.00,1.00,10.00,33.00
9338.00,0.00,1541.64,971235.00,20.00,22.00,7.00,13.00,10.00,17.00,37.00
9338.00,1.00,2245.40,449080.00,8.00,0.00,2.00,0.00,0.00,7.00,23.00
9339.00,0.00,2245.69,9353305.00,51.00,23.00,46.00,34.00,98.00,151.00,430.00
9339.00,1.00,2463.22,5456025.00,19.00,10.00,21.00,16.00,34.00,60.00,283.00
9340.00,0.00,655.88,104940.00,12.00,0.00,0.00,20.00,0.00,0.00,0.00
9341.00,0.00,2112.68,4014095.00,19.00,38.00,20.00,22.00,38.00,57.00,186.00
9342.00,0.00,2606.14,1615805.00,7.00,3.00,7.00,0.00,4.00,11.00,92.00
9342.00,1.00,2343.08,3350605.00,12.00,24.00,15.00,15.00,19.00,18.00,183.00
9343.00,0.00,2244.88,10438695.00,36.00,33.00,66.00,50.00,127.00,116.00,502.00
9344.00,0.00,1972.48,2169730.00,39.00,0.00,7.00,36.00,13.00,20.00,105.00
9344.00,1.00,264.00,13200.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00
9345.00,0.00,2143.41,964535.00,9.00,0.00,0.00,10.00,15.00,13.00,43.00
9345.00,1.00,2077.61,373970.00,6.00,1.00,1.00,0.00,1.00,13.00,14.00
9345.00,2.00,1990.34,9981555.00,73.00,75.00,68.00,88.00,114.00,147.00,438.00
9346.00,0.00,2537.28,2892500.00,17.00,5.00,10.00,1.00,15.00,17.00,163.00
9347.00,0.00,2039.70,234565.00,7.00,1.00,0.00,1.00,0.00,0.00,14.00
9348.00,0.00,2342.54,1616350.00,8.00,5.00,3.00,19.00,8.00,7.00,88.00
9349.00,0.00,2199.82,439965.00,12.00,1.00,0.00,0.00,0.00,0.00,27.00
9350.00,0.00,2230.55,6914705.00,49.00,31.00,33.00,46.00,44.00,63.00,354.00
9351.00,0.00,2128.98,5971800.00,22.00,34.00,49.00,37.00,70.00,69.00,280.00
9352.00,0.00,1827.43,2933025.00,24.00,49.00,31.00,18.00,39.00,25.00,135.00
9352.00,1.00,1738.40,173840.00,5.00,4.00,1.00,0.00,0.00,0.00,10.00
9352.00,2.00,264.00,9240.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00
9353.00,0.00,1164.84,559125.00,14.00,9.00,20.00,16.00,15.00,10.00,12.00
9353.00,1.00,760.64,41835.00,8.00,0.00,0.00,0.00,0.00,3.00,0.00
9354.00,0.00,1744.58,1474170.00,13.00,24.00,22.00,18.00,16.00,6.00,70.00
9354.00,1.00,2492.97,2393255.00,13.00,12.00,0.00,1.00,23.00,8.00,135.00
9355.00,0.00,1963.88,402595.00,5.00,6.00,3.00,2.00,1.00,3.00,21.00
9355.00,1.00,2255.98,3620855.00,21.00,11.00,20.00,19.00,34.00,34.00,182.00
9356.00,0.00,2690.22,1049185.00,6.00,1.00,0.00,0.00,5.00,5.00,61.00
9357.00,0.00,2714.31,1438585.00,12.00,0.00,3.00,0.00,1.00,0.00,90.00
9358.00,0.00,2088.64,4563680.00,15.00,28.00,18.00,39.00,80.00,56.00,201.00
9359.00,0.00,2760.99,1449520.00,9.00,0.00,0.00,0.00,3.00,7.00,86.00
9360.00,0.00,1918.28,3184350.00,20.00,14.00,56.00,37.00,25.00,35.00,145.00
9360.00,1.00,2166.76,3748495.00,25.00,25.00,21.00,19.00,29.00,43.00,184.00
9361.00,0.00,2477.10,730745.00,6.00,0.00,0.00,9.00,0.00,1.00,43.00
9361.00,1.00,264.00,9240.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00
9362.00,0.00,511.62,33255.00,10.00,0.00,0.00,0.00,3.00,0.00,0.00
9362.00,1.00,699.95,66495.00,5.00,1.00,0.00,13.00,0.00,0.00,0.00
9363.00,0.00,1134.35,272245.00,8.00,6.00,3.00,13.00,11.00,0.00,7.00
9363.00,1.00,1867.21,261410.00,8.00,0.00,0.00,0.00,4.00,5.00,11.00
9363.00,2.00,2499.49,4923995.00,20.00,15.00,16.00,8.00,25.00,44.00,266.00
9363.00,3.00,1994.87,867770.00,16.00,2.00,11.00,1.00,2.00,13.00,42.00
9364.00,0.00,2213.02,464735.00,7.00,0.00,0.00,1.00,9.00,0.00,25.00
9364.00,1.00,264.00,10560.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00
9365.00,0.00,2385.30,5331140.00,31.00,9.00,7.00,17.00,57.00,58.00,268.00
9366.00,0.00,2428.96,1263060.00,15.00,0.00,1.00,0.00,7.00,14.00,67.00
9366.00,1.00,2151.60,2463585.00,14.00,5.00,7.00,31.00,31.00,26.00,115.00
9367.00,0.00,1370.59,466000.00,9.00,17.00,4.00,0.00,12.00,15.00,11.00
9367.00,1.00,836.60,41830.00,8.00,0.00,0.00,0.00,0.00,0.00,2.00
9367.00,2.00,607.74,69890.00,10.00,2.00,5.00,1.00,5.00,0.00,0.00
9368.00,0.00,2437.43,1011535.00,14.00,0.00,0.00,0.00,9.00,1.00,59.00
9368.00,1.00,2290.07,3549615.00,23.00,18.00,8.00,20.00,31.00,23.00,187.00
9369.00,0.00,684.23,44475.00,10.00,0.00,0.00,0.00,0.00,3.00,0.00
9370.00,0.00,2420.57,1186080.00,5.00,11.00,0.00,0.00,4.00,17.00,61.00
9371.00,0.00,2648.62,1311065.00,7.00,1.00,2.00,1.00,5.00,8.00,75.00
9372.00,0.00,2261.99,5835935.00,50.00,14.00,25.00,42.00,27.00,57.00,301.00
9372.00,1.00,2153.19,290680.00,7.00,0.00,0.00,0.00,0.00,6.00,14.00
9373.00,0.00,1785.18,633740.00,9.00,1.00,11.00,12.00,5.00,3.00,30.00
9374.00,0.00,740.89,33340.00,5.00,0.00,0.00,0.00,4.00,0.00,0.00
9375.00,0.00,2110.29,443160.00,12.00,0.00,0.00,2.00,1.00,2.00,25.00
9375.00,1.00,264.00,6600.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00
9376.00,0.00,2360.49,7128690.00,19.00,9.00,46.00,41.00,40.00,100.00,349.00
9377.00,0.00,1808.93,488410.00,11.00,1.00,10.00,0.00,3.00,6.00,23.00
9378.00,0.00,1884.70,1903545.00,16.00,20.00,17.00,26.00,13.00,25.00,85.00
9379.00,0.00,1877.21,403600.00,6.00,7.00,0.00,0.00,8.00,3.00,19.00
9380.00,0.00,2024.26,2935180.00,9.00,8.00,19.00,45.00,48.00,36.00,125.00
9381.00,0.00,264.00,6600.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00
9382.00,0.00,2377.43,7251150.00,31.00,8.00,39.00,23.00,62.00,82.00,365.00
9382.00,1.00,2213.57,7880325.00,49.00,39.00,45.00,66.00,38.00,71.00,404.00
9383.00,0.00,1771.09,1248615.00,27.00,6.00,3.00,20.00,20.00,9.00,56.00
9384.00,0.00,2561.85,2305665.00,5.00,4.00,0.00,10.00,25.00,9.00,127.00
9385.00,0.00,264.00,6600.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00
9385.00,1.00,1653.19,388500.00,7.00,7.00,5.00,0.00,8.00,3.00,17.00
9385.00,2.00,1469.25,1248860.00,13.00,16.00,19.00,38.00,21.00,29.00,34.00
9386.00,0.00,2385.22,3243905.00,26.00,10.00,3.00,16.00,20.00,20.00,177.00
9387.00,0.00,2302.94,1024810.00,8.00,1.00,0.00,11.00,10.00,5.00,54.00
9388.00,0.00,1689.71,295700.00,12.00,0.00,1.00,6.00,0.00,0.00,16.00
9389.00,0.00,2404.11,1286200.00,8.00,4.00,3.00,8.00,6.00,7.00,71.00
9390.00,0.00,2380.28,1035420.00,12.00,1.00,2.00,7.00,4.00,0.00,61.00
9391.00,0.00,2266.25,3829955.00,11.00,8.00,38.00,12.00,50.00,24.00,195.00
9391.00,1.00,2067.18,1860465.00,27.00,7.00,9.00,6.00,22.00,18.00,91.00
9391.00,2.00,264.00,7920.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00
9392.00,0.00,2487.14,696400.00,7.00,0.00,5.00,0.00,0.00,3.00,41.00
9392.00,1.00,2118.87,2023520.00,19.00,8.00,12.00,1.00,45.00,3.00,103.00
9393.00,0.00,1969.91,4255005.00,44.00,36.00,17.00,33.00,52.00,63.00,187.00
9394.00,0.00,2285.17,1725305.00,13.00,10.00,13.00,3.00,7.00,10.00,95.00
9395.00,0.00,2242.50,7523600.00,33.00,12.00,48.00,47.00,96.00,65.00,370.00
9395.00,1.00,2535.75,8469410.00,23.00,11.00,20.00,34.00,41.00,95.00,444.00
9396.00,0.00,1944.03,1253900.00,8.00,3.00,10.00,20.00,27.00,3.00,58.00
9397.00,0.00,1989.68,7540875.00,60.00,16.00,35.00,110.00,119.00,95.00,323.00
9398.00,0.00,2024.44,3664245.00,21.00,45.00,29.00,25.00,31.00,30.00,181.00
9398.00,1.00,2303.77,13396450.00,65.00,60.00,54.00,52.00,113.00,146.00,673.00
9399.00,0.00,1906.74,819900.00,14.00,4.00,12.00,3.00,3.00,11.00,39.00
9400.00,0.00,2265.10,11178285.00,62.00,21.00,29.00,98.00,102.00,135.00,540.00
9400.00,1.00,2227.51,7261670.00,45.00,45.00,38.00,28.00,61.00,64.00,371.00
9401.00,0.00,1992.89,2062640.00,19.00,16.00,20.00,9.00,24.00,22.00,97.00
9402.00,0.00,1429.49,628975.00,11.00,12.00,10.00,4.00,22.00,11.00,18.00
9403.00,0.00,1767.63,477260.00,8.00,9.00,9.00,0.00,0.00,3.00,25.00
9403.00,1.00,2618.14,5079190.00,12.00,16.00,18.00,0.00,29.00,21.00,292.00
9403.00,2.00,2056.67,2426865.00,32.00,4.00,9.00,12.00,27.00,50.00,102.00
9403.00,3.00,2324.70,743905.00,12.00,0.00,1.00,6.00,0.00,1.00,44.00
9404.00,0.00,2024.25,3663890.00,29.00,54.00,19.00,4.00,35.00,47.00,174.00
9405.00,0.00,2127.04,999710.00,6.00,4.00,4.00,6.00,19.00,8.00,47.00
9405.00,1.00,1982.69,703855.00,16.00,2.00,0.00,0.00,15.00,3.00,35.00
9406.00,0.00,2189.48,1040005.00,16.00,1.00,7.00,6.00,0.00,9.00,56.00
9407.00,0.00,264.00,5280.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00
9408.00,0.00,2574.52,7144305.00,14.00,10.00,30.00,16.00,52.00,33.00,400.00
9409.00,0.00,2378.68,3246900.00,15.00,8.00,20.00,19.00,16.00,17.00,178.00
9410.00,0.00,1728.89,1988225.00,19.00,33.00,9.00,28.00,25.00,45.00,71.00
9410.00,1.00,1822.64,2323860.00,16.00,26.00,23.00,24.00,33.00,43.00,90.00
9411.00,0.00,2298.23,609030.00,13.00,0.00,0.00,0.00,2.00,3.00,35.00
9412.00,0.00,350.17,31515.00,10.00,7.00,0.00,1.00,0.00,0.00,0.00
9412.00,1.00,2569.17,4894275.00,24.00,0.00,10.00,13.00,29.00,36.00,269.00
9413.00,0.00,740.89,33340.00,5.00,0.00,0.00,0.00,4.00,0.00,0.00
9413.00,1.00,2131.91,682210.00,8.00,2.00,6.00,6.00,2.00,3.00,37.00
9414.00,0.00,2541.32,1257955.00,15.00,0.00,1.00,0.00,0.00,12.00,71.00
9414.00,1.00,2585.43,2869825.00,12.00,4.00,15.00,6.00,5.00,14.00,166.00
9415.00,0.00,2318.04,324525.00,5.00,0.00,0.00,0.00,0.00,8.00,15.00
9415.00,1.00,2246.08,291990.00,8.00,0.00,0.00,0.00,0.00,0.00,18.00
9416.00,0.00,1750.98,1610900.00,28.00,9.00,15.00,16.00,26.00,27.00,63.00
9417.00,0.00,2345.16,4713770.00,15.00,21.00,12.00,38.00,26.00,50.00,240.00
9418.00,0.00,2096.90,7957740.00,33.00,39.00,37.00,74.00,118.00,106.00,352.00
9418.00,1.00,2461.78,1957115.00,15.00,5.00,0.00,2.00,11.00,24.00,102.00
9419.00,0.00,2122.68,2674575.00,10.00,10.00,23.00,21.00,24.00,47.00,117.00
9420.00,0.00,2223.92,1178675.00,15.00,0.00,0.00,11.00,14.00,3.00,63.00
9421.00,0.00,1152.62,213235.00,7.00,2.00,7.00,3.00,10.00,5.00,3.00
9422.00,0.00,2475.56,1893800.00,14.00,6.00,5.00,0.00,6.00,19.00,103.00
9422.00,1.00,2121.06,11199215.00,58.00,94.00,65.00,86.00,88.00,120.00,545.00
9422.00,2.00,2233.02,1451465.00,10.00,8.00,1.00,4.00,21.00,16.00,70.00
9423.00,0.00,2314.62,786970.00,8.00,0.00,0.00,2.00,8.00,13.00,37.00
9423.00,1.00,1779.02,498125.00,8.00,3.00,0.00,5.00,4.00,25.00,11.00
9423.00,2.00,2039.38,978900.00,16.00,0.00,0.00,8.00,21.00,3.00,48.00
9423.00,3.00,1758.87,738725.00,7.00,2.00,0.00,23.00,9.00,21.00,22.00
9424.00,0.00,1301.65,110640.00,9.00,1.00,1.00,0.00,0.00,0.00,6.00
9425.00,0.00,2171.26,3376315.00,36.00,21.00,11.00,13.00,26.00,32.00,172.00
9426.00,0.00,2017.79,1846275.00,19.00,16.00,19.00,14.00,2.00,21.00,92.00
9427.00,0.00,1566.33,1370540.00,36.00,5.00,10.00,27.00,36.00,6.00,55.00
9428.00,0.00,2071.22,1677690.00,10.00,20.00,16.00,7.00,13.00,8.00,88.00
9428.00,1.00,2088.35,2923690.00,23.00,23.00,6.00,27.00,28.00,35.00,138.00
9429.00,0.00,901.27,252355.00,27.00,5.00,5.00,4.00,5.00,3.00,7.00
9430.00,0.00,2348.80,12378165.00,28.00,55.00,54.00,74.00,85.00,130.00,628.00
9431.00,0.00,2289.67,2026360.00,27.00,0.00,4.00,1.00,10.00,39.00,96.00
9432.00,0.00,643.31,189775.00,14.00,16.00,8.00,11.00,10.00,0.00,0.00
9432.00,1.00,1819.76,3038995.00,27.00,21.00,31.00,28.00,59.00,53.00,115.00
9432.00,2.00,1294.14,226475.00,7.00,0.00,5.00,10.00,1.00,7.00,5.00
9433.00,0.00,1729.64,1556680.00,12.00,6.00,16.00,35.00,33.00,22.00,56.00
9434.00,0.00,1399.28,251870.00,6.00,0.00,0.00,3.00,15.00,11.00,1.00
9435.00,0.00,2484.36,1391240.00,16.00,2.00,0.00,0.00,4.00,13.00,77.00
